Latitude,Longitude,Feature_ID,Village,nitrogen_N_2023-24,phosphorus_P_2023-24,potassium_K_2023-24,organic_carbon_OC_2023-24,pH_2023-24,EC_2023-24,sulphur_S_2023-24,zinc_Zn_2023-24,iron_Fe_2023-24,copper_Cu_2023-24,manganese_Mn_2023-24,boron_B_2023-24,nitrogen_N_2024-25,phosphorus_P_2024-25,potassium_K_2024-25,organic_carbon_OC_2024-25,pH_2024-25,EC_2024-25,sulphur_S_2024-25,zinc_Zn_2024-25,iron_Fe_2024-25,copper_Cu_2024-25,manganese_Mn_2024-25,boron_B_2024-25,nitrogen_N_2025-26,phosphorus_P_2025-26,potassium_K_2025-26,organic_carbon_OC_2025-26,pH_2025-26,EC_2025-26,sulphur_S_2025-26,zinc_Zn_2025-26,iron_Fe_2025-26,copper_Cu_2025-26,manganese_Mn_2025-26,boron_B_2025-26
14.948000,79.528000,28_515_shc_2024-25.4145,Chakalakonda,,,,,,,,,,,,,113.0,89.5,200.2,0.52,7.78,0.16,1.8,0.54,14.28,0.28,21.18,0.56,,,,,,,,,,,,
14.948000,79.528000,28_515_shc_2024-25.4146,Chakalakonda,,,,,,,,,,,,,88.0,34.9,271.2,0.48,7.85,0.18,47.4,0.61,10.16,0.16,24.16,0.18,,,,,,,,,,,,
14.948000,79.528000,28_515_shc_2024-25.4170,Chakalakonda,,,,,,,,,,,,,100.0,52.4,155.0,0.17,7.61,0.16,36.9,0.72,21.38,0.12,41.2,0.22,,,,,,,,,,,,
14.942000,79.598000,28_515_shc_2024-25.14226,Challagirigala,,,,,,,,,,,,,163.0,89.5,251.8,0.75,8.25,0.12,22.8,0.64,9.08,0.62,19.86,0.34,,,,,,,,,,,,
14.942000,79.598000,28_515_shc_2024-25.14450,Garimenapenta,,,,,,,,,,,,,188.0,69.9,458.5,0.65,8.38,0.16,22.8,0.86,7.21,0.26,7.21,0.88,,,,,,,,,,,,
14.945000,79.685000,28_515_shc_2025-26.4034,Thurpu- Jangalapalle,,,,,,,,,,,,,,,,,,,,,,,,,213.0,6.1,285.5,0.12,8.99,0.25,21.01,0.27,2.17,0.38,1.08,0.31
14.945000,79.685000,28_515_shc_2025-26.4038,Thurpu- Jangalapalle,,,,,,,,,,,,,,,,,,,,,,,,,113.0,1.5,142.8,0.06,8.97,0.27,21.01,0.19,1.38,0.15,1.35,0.41
14.948000,79.912000,28_515_shc_2023-24.4795,Kothapalle,125.0,38.0,78.0,0.42,7.1,1.9,19.0,0.01,11.6,0.35,5.3,0.04,,,,,,,,,,,,,,,,,,,,,,,,
14.942000,79.962000,28_515_shc_2025-26.843,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,188.0,2.3,602.0,0.08,7.8,0.1,35.0,0.41,7.1,0.19,2.15,0.88
14.942000,79.962000,28_515_shc_2025-26.845,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,201.0,9.2,392.0,0.2,5.45,0.1,45.0,0.39,15.24,0.33,3.16,0.88
14.942000,79.962000,28_515_shc_2025-26.7683,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,213.0,2.3,472.0,0.2,5.21,0.1,46.0,0.87,9.45,0.67,3.86,1.6
14.945000,80.025000,28_515_shc_2024-25.1423,Kavali Bit - I (Rural),,,,,,,,,,,,,151.0,57.9,77.5,0.75,6.29,0.1,26.4,0.68,4.21,0.16,3.12,0.47,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10711,Anemadugu,,,,,,,,,,,,,113.0,30.6,116.2,0.31,6.56,0.16,61.5,0.54,4.18,0.28,0.76,0.44,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10712,Anemadugu,,,,,,,,,,,,,163.0,10.9,83.9,0.35,6.78,1.16,26.4,0.31,3.24,0.21,1.32,0.44,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10715,Anemadugu,,,,,,,,,,,,,75.0,20.7,71.0,1.32,6.91,0.67,20.1,0.18,2.38,0.12,1.62,0.28,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10720,Kavali Bit - I (Rural),,,,,,,,,,,,,176.0,127.8,77.5,0.68,6.23,0.14,40.4,0.36,3.38,0.54,2.16,0.79,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10728,Anemadugu,,,,,,,,,,,,,75.0,14.2,83.9,0.35,7.17,1.24,17.6,0.26,3.61,0.21,0.18,0.47,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10764,Anemadugu,,,,,,,,,,,,,201.0,22.9,96.9,0.1,7.29,1.53,36.9,0.32,3.38,0.36,1.26,0.41,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10765,Anemadugu,,,,,,,,,,,,,100.0,3.3,71.0,0.24,7.41,0.15,33.4,0.32,6.18,0.18,0.89,0.44,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10767,Anemadugu,,,,,,,,,,,,,138.0,29.5,77.5,0.75,6.27,0.1,12.3,0.48,4.21,0.21,0.38,0.54,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10771,Anemadugu,,,,,,,,,,,,,163.0,16.4,83.9,0.1,6.77,1.6,5.3,0.28,1.46,0.38,1.58,0.54,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10789,Anemadugu,,,,,,,,,,,,,151.0,16.4,58.1,0.44,6.93,0.56,10.5,0.54,7.16,0.14,0.99,0.09,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10812,Anemadugu,,,,,,,,,,,,,151.0,13.1,83.9,1.15,6.31,0.36,1.8,0.61,3.81,0.28,0.21,0.57,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10873,Anemadugu,,,,,,,,,,,,,113.0,25.1,77.5,0.38,6.17,0.32,17.6,0.59,0.26,0.21,0.76,0.69,,,,,,,,,,,,
14.945000,80.025000,28_515_shc_2024-25.10903,Anemadugu,,,,,,,,,,,,,188.0,27.3,103.3,0.46,6.63,0.1,12.3,0.54,5.21,0.21,0.41,0.35,,,,,,,,,,,,
14.942000,80.058000,28_515_shc_2025-26.901,Thummalapenta,,,,,,,,,,,,,,,,,,,,,,,,,276.0,96.0,323.0,0.46,0.01,0.1,60.0,1.13,37.34,1.61,5.12,2.86
14.942000,80.058000,28_515_shc_2025-26.936,Thummalapenta,,,,,,,,,,,,,,,,,,,,,,,,,238.0,26.9,323.0,0.35,7.92,0.1,42.0,0.73,9.36,0.32,1.98,182.0
14.942000,80.058000,28_515_shc_2025-26.937,Thummalapenta,,,,,,,,,,,,,,,,,,,,,,,,,289.0,79.1,317.0,0.34,8.03,0.3,60.0,0.38,12.8,0.19,3.01,1.07
14.942000,80.058000,28_515_shc_2025-26.939,Anemadugu,,,,,,,,,,,,,,,,,,,,,,,,,201.0,34.6,472.0,0.4,5.54,0.23,143.59,0.81,3.95,0.35,2.03,2.45
14.952000,79.518000,28_515_shc_2025-26.6116,Chakalakonda,,,,,,,,,,,,,,,,,,,,,,,,,88.0,16.1,55.9,0.09,7.22,0.1,45.53,0.38,6.01,0.17,2.26,0.75
14.955000,79.815000,28_515_shc_2025-26.7580,Chodavaram,,,,,,,,,,,,,,,,,,,,,,,,,289.0,3.5,259.9,0.68,6.85,1.04,45.53,0.18,6.21,0.24,3.84,0.27
14.952000,79.822000,28_515_shc_2024-25.13314,Chodavaram,,,,,,,,,,,,,163.0,1.1,200.2,0.27,7.11,0.12,58.0,0.72,9.38,0.48,18.36,1.29,,,,,,,,,,,,
14.958000,79.828000,28_515_shc_2024-25.13177,Chodavaram,,,,,,,,,,,,,151.0,25.1,180.8,0.21,7.64,0.1,176.0,0.45,4.3,0.34,7.32,0.59,,,,,,,,,,,,
14.958000,79.962000,28_515_shc_2025-26.829,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,188.0,10.0,583.0,0.32,5.15,0.1,46.0,0.19,7.33,0.32,2.1,0.44
14.958000,79.962000,28_515_shc_2025-26.2936,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,226.0,9.2,459.0,0.26,5.75,0.33,35.0,0.45,6.33,0.33,2.15,0.57
14.958000,79.962000,28_515_shc_2025-26.7630,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,238.0,9.2,273.0,0.3,5.64,0.1,35.0,0.37,13.24,0.26,3.1,0.5
14.958000,79.962000,28_515_shc_2025-26.7637,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,188.0,13.1,583.0,0.62,5.41,0.12,74.0,0.38,8.14,0.21,1.97,0.57
14.958000,79.962000,28_515_shc_2025-26.8547,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,188.0,6.1,422.0,0.48,7.43,1.16,50.0,0.22,5.87,0.24,1.89,0.5
14.958000,79.962000,28_515_shc_2025-26.8548,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,238.0,7.7,298.0,0.59,7.41,0.93,35.0,0.17,8.31,0.13,1.26,0.57
14.958000,79.962000,28_515_shc_2025-26.8583,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,188.0,13.1,472.0,0.18,5.66,0.1,60.0,0.24,5.89,0.19,2.81,0.97
14.958000,79.962000,28_515_shc_2025-26.10540,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,75.0,15.4,335.0,0.08,5.42,0.1,35.0,0.24,4.97,0.33,1.05,0.35
14.958000,79.962000,28_515_shc_2025-26.10541,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,238.0,7.7,397.0,0.34,5.52,0.1,53.0,0.38,13.1,0.24,2.38,0.5
14.958000,79.962000,28_515_shc_2025-26.10542,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,226.0,10.0,434.0,0.1,5.15,0.1,53.0,0.24,6.36,0.37,2.33,0.66
14.955000,79.965000,28_515_shc_2025-26.2876,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,176.0,8.4,447.0,0.1,7.34,0.97,42.0,0.25,7.36,0.15,2.05,0.85
14.952000,79.962000,28_515_shc_2025-26.8585,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,238.0,9.2,515.0,0.14,7.41,0.21,28.0,0.28,9.33,0.33,2.19,0.5
14.958000,80.008000,28_515_shc_2023-24.6771,Maddurupadu (Part),188.0,69.0,104.0,0.62,7.1,0.8,28.0,0.001,4.9,0.38,4.79,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.955000,80.005000,28_515_shc_2025-26.803,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,238.0,14.6,521.0,0.22,7.1,0.1,35.0,0.36,10.75,0.64,5.14,0.73
14.955000,80.005000,28_515_shc_2025-26.6085,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,213.0,4.6,521.0,0.1,7.54,0.1,42.0,0.11,4.39,0.22,1.13,0.66
14.955000,80.005000,28_515_shc_2025-26.6086,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,238.0,3.8,447.0,0.54,5.31,0.1,81.0,0.09,6.1,0.19,2.35,0.38
14.952000,80.008000,28_515_shc_2025-26.2943,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,226.0,6.9,621.0,0.64,7.45,0.25,53.0,0.36,9.15,0.39,2.35,0.82
14.968000,79.368000,28_515_shc_2023-24.6156,Thurpu Boyamadugula,238.0,33.0,195.0,0.19,8.2,0.3,90.0,0.5,8.46,0.49,8.61,0.3,,,,,,,,,,,,,,,,,,,,,,,,
14.965000,79.375000,28_515_shc_2024-25.19718,Thurpu Boyamadugula,,,,,,,,,,,,,188.0,67.0,645.0,0.54,8.35,0.11,1.8,0.54,4.39,0.18,5.14,0.54,,,,,,,,,,,,
14.962000,79.702000,28_515_shc_2024-25.7089,Ganugapenta,,,,,,,,,,,,,213.0,42.6,116.2,0.18,8.42,0.45,17.6,0.52,8.38,0.38,7.41,0.56,,,,,,,,,,,,
14.962000,79.718000,28_515_shc_2024-25.10416,Ganugapenta,,,,,,,,,,,,,151.0,127.8,361.6,1.06,9.25,1.57,17.6,0.29,12.21,0.3,22.04,1.0,,,,,,,,,,,,
14.962000,79.758000,28_515_shc_2024-25.9937,Satyavolu,,,,,,,,,,,,,38.0,1.1,232.5,0.52,7.17,0.1,36.9,0.41,9.18,0.31,7.21,0.18,,,,,,,,,,,,
14.962000,79.752000,28_515_shc_2025-26.6217,Satyavolu,,,,,,,,,,,,,,,,,,,,,,,,,63.0,21.5,335.2,0.37,7.2,0.1,10.51,0.17,0.94,0.17,2.56,0.66
14.962000,79.812000,28_515_shc_2025-26.2518,Chodavaram,,,,,,,,,,,,,,,,,,,,,,,,,38.0,11.7,259.9,0.81,7.14,0.57,80.55,0.36,4.28,0.16,4.21,0.55
14.968000,79.828000,28_515_shc_2023-24.7300,Chodavaram,88.0,22.0,111.0,0.6,7.6,0.1,47.0,0.46,6.21,0.42,3.18,0.23,,,,,,,,,,,,,,,,,,,,,,,,
14.968000,79.828000,28_515_shc_2024-25.2131,Chodavaram,,,,,,,,,,,,,125.0,164.0,148.5,0.45,7.53,0.1,29.9,0.44,8.51,0.28,8.14,0.66,,,,,,,,,,,,
14.968000,79.828000,28_515_shc_2024-25.2134,Chodavaram,,,,,,,,,,,,,100.0,25.1,180.8,0.31,8.04,0.11,21.1,0.56,7.86,0.14,6.32,0.28,,,,,,,,,,,,
14.962000,79.962000,28_515_shc_2025-26.8587,Maddurupadu (Part),,,,,,,,,,,,,,,,,,,,,,,,,201.0,10.8,621.0,0.2,5.27,0.1,95.0,0.39,9.38,0.2,3.08,0.38
14.975000,79.375000,28_515_shc_2023-24.6842,Guvvadi,138.0,23.0,91.0,0.38,7.8,0.2,57.0,0.13,8.62,0.67,5.13,0.3,,,,,,,,,,,,,,,,,,,,,,,,
14.978000,79.648000,28_515_shc_2023-24.7375,Thurpu- Brahmanapalle,13.0,97.0,436.0,0.71,8.3,0.1,73.0,0.23,4.41,0.01,6.71,0.23,,,,,,,,,,,,,,,,,,,,,,,,
14.978000,79.648000,28_515_shc_2023-24.7383,Thurpu- Brahmanapalle,163.0,19.0,345.0,0.38,8.4,0.4,35.0,0.34,3.16,0.06,5.86,0.04,,,,,,,,,,,,,,,,,,,,,,,,
14.975000,79.645000,28_515_shc_2024-25.3578,Chinthaladevi,,,,,,,,,,,,,113.0,17.5,116.2,0.69,8.49,0.24,10.5,0.68,8.8,0.38,7.8,0.78,,,,,,,,,,,,
14.975000,79.645000,28_515_shc_2024-25.15595,Chinthaladevi,,,,,,,,,,,,,50.0,108.1,361.6,0.75,8.02,0.41,26.4,0.78,7.6,0.21,6.2,0.22,,,,,,,,,,,,
14.975000,79.645000,28_515_shc_2025-26.8898,Chinthaladevi,,,,,,,,,,,,,,,,,,,,,,,,,63.0,20.7,378.6,0.24,8.77,0.58,28.02,0.22,2.97,0.28,1.36,0.69
14.975000,79.645000,28_515_shc_2025-26.8899,Chinthaladevi,,,,,,,,,,,,,,,,,,,,,,,,,151.0,24.6,428.3,0.29,8.56,0.73,17.51,0.13,1.86,0.15,1.88,1.29
14.975000,79.645000,28_515_shc_2025-26.11510,Chinthaladevi,,,,,,,,,,,,,,,,,,,,,,,,,163.0,18.4,403.5,0.28,8.11,0.48,21.01,0.34,5.36,0.32,2.89,1.19
14.975000,79.645000,28_515_shc_2025-26.11511,Chinthaladevi,,,,,,,,,,,,,,,,,,,,,,,,,125.0,7.7,422.1,0.24,8.53,0.4,17.51,0.41,5.01,0.15,2.85,0.66
14.972000,80.008000,28_515_shc_2023-24.5870,Rudrakota,75.0,3.0,78.0,1.01,6.5,1.1,68.0,0.69,19.7,0.43,7.9,0.15,,,,,,,,,,,,,,,,,,,,,,,,
14.972000,80.052000,28_515_shc_2023-24.5436,Chennayapalem,88.0,8.0,28.0,0.88,5.7,0.1,45.0,0.21,4.64,0.45,7.3,0.05,,,,,,,,,,,,,,,,,,,,,,,,
14.975000,80.055000,28_515_shc_2024-25.19766,Chennayapalem,,,,,,,,,,,,,100.0,103.0,71.0,0.48,4.81,0.24,58.0,0.64,12.4,0.38,5.38,0.34,,,,,,,,,,,,
14.982000,79.648000,28_515_shc_2023-24.7228,Chinthaladevi,125.0,48.0,660.0,0.88,8.4,0.2,73.0,0.32,4.81,0.36,3.48,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.988000,79.818000,28_515_shc_2024-25.4636,Mutyalapadu,,,,,,,,,,,,,276.0,17.5,413.3,0.51,8.1,0.16,61.5,0.21,3.24,0.24,4.21,0.44,,,,,,,,,,,,
14.998000,79.602000,28_515_shc_2023-24.6662,Thurpuyerraballe,125.0,22.0,124.0,0.68,7.9,0.3,19.0,0.44,6.34,0.41,7.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,
14.992000,79.688000,28_515_shc_2024-25.6254,Parlapalle,,,,,,,,,,,,,326.0,1.1,374.5,0.17,8.04,0.29,22.8,0.36,9.18,0.16,7.24,0.18,,,,,,,,,,,,
14.992000,79.692000,28_515_shc_2023-24.5850,Gudavalluru (Kondapuram),138.0,20.0,234.0,1.0,8.5,0.2,9.0,0.42,11.3,0.32,5.8,0.31,,,,,,,,,,,,,,,,,,,,,,,,
14.998000,79.728000,28_515_shc_2023-24.6002,Parlapalle,175.0,20.0,293.0,0.49,8.5,0.4,17.0,0.28,6.38,0.62,6.21,0.26,,,,,,,,,,,,,,,,,,,,,,,,
14.998000,79.728000,28_515_shc_2023-24.6648,Parlapalle,138.0,4.0,124.0,0.52,8.5,0.3,19.0,0.34,5.16,0.51,5.88,0.38,,,,,,,,,,,,,,,,,,,,,,,,
14.992000,79.812000,28_515_shc_2024-25.3749,Mutyalapadu,,,,,,,,,,,,,514.0,38.2,445.5,0.21,7.81,0.34,19.3,0.38,5.48,0.16,3.48,0.85,,,,,,,,,,,,
14.998000,79.822000,28_515_shc_2024-25.12421,Mutyalapadu,,,,,,,,,,,,,301.0,1.1,368.1,0.27,8.15,0.1,5.3,0.38,7.26,0.28,5.26,0.28,,,,,,,,,,,,
14.998000,79.838000,28_515_shc_2023-24.6356,Nayudupalem,163.0,36.0,410.0,0.35,8.6,0.7,40.0,0.68,10.16,0.6,8.14,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.998000,79.838000,28_515_shc_2024-25.1644,Nayudupalem,,,,,,,,,,,,,38.0,157.2,167.9,0.4,8.32,0.96,77.3,0.48,12.4,0.34,5.21,1.1,,,,,,,,,,,,
14.998000,79.838000,28_515_shc_2024-25.1673,Nayudupalem,,,,,,,,,,,,,163.0,116.8,148.5,0.76,8.24,0.48,17.6,0.48,10.6,0.21,7.26,0.5,,,,,,,,,,,,
14.998000,79.838000,28_515_shc_2024-25.13451,Nayudupalem,,,,,,,,,,,,,125.0,127.8,109.8,0.27,8.34,0.94,12.3,0.97,18.66,0.25,5.14,1.35,,,,,,,,,,,,
14.998000,80.008000,28_515_shc_2023-24.5353,Chevuru,176.0,6.0,39.0,0.25,6.8,1.1,17.0,0.69,9.08,0.91,7.18,0.15,,,,,,,,,,,,,,,,,,,,,,,,
14.998000,80.042000,28_515_shc_2023-24.6187,Thummalapenta,88.0,25.0,91.0,0.97,6.7,2.2,158.0,0.16,10.3,0.56,3.3,0.38,,,,,,,,,,,,,,,,,,,,,,,,
14.998000,80.042000,28_515_shc_2024-25.11618,Chennayapalem,,,,,,,,,,,,,201.0,49.1,206.6,1.13,6.93,0.67,73.8,0.4,2.16,0.28,1.28,0.38,,,,,,,,,,,,
14.998000,80.042000,28_515_shc_2024-25.11632,Chennayapalem,,,,,,,,,,,,,251.0,78.6,142.1,1.17,7.08,0.79,66.8,0.31,7.38,0.26,5.26,0.54,,,,,,,,,,,,
14.992000,80.052000,28_515_shc_2024-25.20780,Chennayapalem,,,,,,,,,,,,,201.0,164.0,97.0,0.1,6.18,0.33,44.0,0.91,24.3,0.64,24.8,0.31,,,,,,,,,,,,
15.002000,79.702000,28_515_shc_2023-24.7083,Parlapalle,175.0,27.0,111.0,0.58,8.0,0.4,35.0,0.18,3.8,0.34,5.4,0.11,,,,,,,,,,,,,,,,,,,,,,,,
15.005000,79.815000,28_515_shc_2024-25.3748,Mutyalapadu,,,,,,,,,,,,,151.0,38.2,477.8,0.33,7.48,0.12,87.9,0.48,8.24,0.38,4.21,1.41,151.0,5.4,111.7,0.06,7.42,0.1,21.01,0.35,0.85,0.26,2.86,0.5
15.008000,79.822000,28_515_shc_2024-25.12864,Mutyalapadu,,,,,,,,,,,,,100.0,1.1,381.0,0.56,7.97,0.31,77.3,0.42,7.16,0.18,4.41,0.22,,,,,,,,,,,,
15.002000,79.822000,28_515_shc_2024-25.12303,Mutyalapadu,,,,,,,,,,,,,163.0,1.1,393.9,0.45,8.23,0.26,5.3,0.29,2.07,0.23,1.52,0.28,,,,,,,,,,,,
15.002000,79.838000,28_515_shc_2023-24.6278,Nayudupalem,113.0,22.0,33.0,0.75,8.6,0.5,28.0,0.41,9.18,0.58,6.36,0.15,,,,,,,,,,,,,,,,,,,,,,,,
15.005000,79.845000,28_515_shc_2023-24.6780,Nayudupalem,188.0,17.0,117.0,0.62,7.8,0.3,35.0,0.48,10.3,1.57,8.16,0.22,,,,,,,,,,,,,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.5879,Ammavari Palem,,,,,,,,,,,,,213.0,99.4,206.6,0.64,7.24,0.39,1.8,0.32,14.65,0.14,4.68,0.63,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.13342,Ammavari Palem,,,,,,,,,,,,,125.0,157.2,432.6,0.67,7.16,0.12,80.8,0.54,8.44,0.54,9.0,0.12,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.13360,Ammavari Palem,,,,,,,,,,,,,125.0,116.8,426.2,1.02,7.06,0.1,10.5,0.68,25.28,0.67,8.68,0.31,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.19309,Ammavari Palem,,,,,,,,,,,,,113.0,7.6,419.7,0.96,7.48,0.35,19.3,0.1,19.3,0.25,3.81,0.44,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.19376,Ammavari Palem,,,,,,,,,,,,,113.0,34.9,426.2,0.17,7.33,0.24,12.3,0.48,14.2,0.27,7.26,0.72,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.19540,Ammavari Palem,,,,,,,,,,,,,226.0,134.3,419.7,0.29,7.42,0.31,33.4,0.16,21.34,0.38,6.38,0.44,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.19556,Ammavari Palem,,,,,,,,,,,,,151.0,127.8,419.7,0.33,7.36,0.56,33.4,0.36,18.16,0.14,4.26,0.31,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.19583,Ammavari Palem,,,,,,,,,,,,,226.0,164.0,439.1,1.01,7.41,0.18,26.4,0.26,18.6,0.36,4.26,0.31,,,,,,,,,,,,
15.012000,79.902000,28_515_shc_2024-25.20071,Ammavari Palem,,,,,,,,,,,,,63.0,62.2,393.9,0.9,7.45,0.39,12.3,0.68,22.9,0.73,11.06,0.09,,,,,,,,,,,,
15.012000,79.998000,28_515_shc_2024-25.1708,Chevuru,,,,,,,,,,,,,163.0,99.4,413.3,0.2,7.89,0.18,1.8,0.18,10.16,0.21,2.38,0.5,,,,,,,,,,,,
15.012000,79.998000,28_515_shc_2024-25.13502,Chevuru,,,,,,,,,,,,,163.0,42.6,445.5,0.43,7.43,0.35,1.8,0.12,21.38,0.34,4.31,0.41,,,,,,,,,,,,
15.025000,79.565000,28_515_shc_2023-24.5709,Iskadamerla,51.0,34.0,501.0,1.15,8.5,0.5,40.0,0.38,5.18,0.48,7.68,0.11,,,,,,,,,,,,,,,,,,,,,,,,
15.025000,79.585000,28_515_shc_2024-25.14592,Iskadamerla,,,,,,,,,,,,,75.0,164.0,471.4,0.59,8.28,1.18,14.1,0.68,24.4,0.47,7.18,1.0,,,,,,,,,,,,
15.022000,79.722000,28_515_shc_2025-26.1080,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,188.0,23.8,130.4,0.21,7.48,0.14,17.51,0.18,1.97,0.19,1.38,0.25
15.022000,79.722000,28_515_shc_2025-26.3447,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27.6,117.9,0.1,7.46,0.17,17.51,0.24,5.17,0.15,2.87,0.44
15.022000,79.722000,28_515_shc_2025-26.3461,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,113.0,8.4,155.2,0.31,7.49,0.1,17.51,0.17,4.97,0.21,2.17,0.35
15.022000,79.722000,28_515_shc_2025-26.3742,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,163.0,36.1,161.4,0.41,7.49,0.1,17.51,0.33,2.86,0.17,1.97,0.57
15.022000,79.722000,28_515_shc_2025-26.3755,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,113.0,10.8,453.1,0.18,7.46,0.15,21.01,0.19,3.86,0.26,1.36,0.25
15.022000,79.722000,28_515_shc_2025-26.3756,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,213.0,35.3,266.9,0.3,7.42,0.13,17.51,0.19,3.86,0.24,2.1,0.5
15.022000,79.722000,28_515_shc_2025-26.3758,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17.7,415.9,0.08,7.52,0.1,21.01,0.12,4.44,0.55,1.54,0.38
15.022000,79.722000,28_515_shc_2025-26.3773,Nekunampeta,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.5,684.9,0.24,7.38,0.14,17.51,0.33,4.1,0.18,2.87,0.66
15.022000,79.782000,28_515_shc_2024-25.3213,Bhimavarappadu,,,,,,,,,,,,,75.0,116.8,361.6,1.14,8.9,0.68,14.1,0.7,13.88,0.7,23.42,0.34,,,,,,,,,,,,
15.022000,79.808000,28_515_shc_2024-25.5246,Mutyalapadu,,,,,,,,,,,,,151.0,62.2,452.0,0.75,8.23,0.1,96.6,0.14,9.16,0.14,5.26,0.22,,,,,,,,,,,,
15.028000,79.808000,28_515_shc_2024-25.9076,Mutyalapadu,,,,,,,,,,,,,301.0,1.1,535.9,0.39,8.28,0.21,80.8,0.38,5.68,0.16,5.18,0.66,,,,,,,,,,,,
15.022000,79.858000,28_515_shc_2024-25.3151,Chinala Trapi,,,,,,,,,,,,,188.0,17.5,439.1,0.67,7.51,0.13,1.8,1.86,16.45,0.216,5.56,0.5,,,,,,,,,,,,
15.022000,79.858000,28_515_shc_2024-25.19255,Chinala Trapi,,,,,,,,,,,,,176.0,164.0,426.2,0.46,7.53,0.14,12.3,0.68,14.38,0.16,8.26,0.63,,,,,,,,,,,,
15.022000,79.868000,28_515_shc_2024-25.19390,Chinala Trapi,,,,,,,,,,,,,88.0,157.2,419.7,0.33,7.08,0.16,26.4,1.87,15.12,0.17,1.1,1.1,,,,,,,,,,,,
15.025000,80.025000,28_515_shc_2024-25.13196,Ravur,,,,,,,,,,,,,251.0,7.6,109.8,0.07,6.27,0.12,10.5,0.12,16.92,0.45,11.26,0.59,,,,,,,,,,,,
15.038000,79.418000,28_515_shc_2024-25.2948,Damancherla,,,,,,,,,,,,,251.0,41.0,71.0,0.08,8.47,0.14,105.0,0.62,4.18,0.72,8.38,1.55,,,,,,,,,,,,
15.038000,79.492000,28_515_shc_2024-25.10930,Turpurompidodla,,,,,,,,,,,,,125.0,37.0,258.0,0.31,8.22,0.17,93.0,0.21,10.8,1.24,4.16,1.36,,,,,,,,,,,,
